Date,Adj Close,Close,High,Low,Open,Volume,Symbol
2015-01-02,0.4824230372905731,0.503250002861023,0.5070000290870667,0.49524998664855957,0.503250002861023,113680000,NVDA
2015-01-05,0.47427475452423096,0.4947499930858612,0.5047500133514404,0.4925000071525574,0.503250002861023,197952000,NVDA
2015-01-06,0.45989561080932617,0.47975000739097595,0.4959999918937683,0.4792500138282776,0.49549999833106995,197764000,NVDA
2015-01-07,0.45869728922843933,0.47850000858306885,0.48750001192092896,0.47699999809265137,0.4832499921321869,321808000,NVDA
2015-01-08,0.47595229744911194,0.4964999854564667,0.49950000643730164,0.48374998569488525,0.48399999737739563,283780000,NVDA
2015-01-09,0.47786957025527954,0.4984999895095825,0.5022500157356262,0.49149999022483826,0.49825000762939453,209540000,NVDA
2015-01-12,0.4718782305717468,0.492249995470047,0.5,0.48774999380111694,0.4997499883174896,190732000,NVDA
2015-01-13,0.47115930914878845,0.49149999022483826,0.5059999823570251,0.4880000054836273,0.4959999918937683,236720000,NVDA
2015-01-14,0.4730764925479889,0.4934999942779541,0.4950000047683716,0.48500001430511475,0.48625001311302185,155260000,NVDA
2015-01-15,0.46972140669822693,0.49000000953674316,0.5,0.4897499978542328,0.4970000088214874,188932000,NVDA
2015-01-16,0.47834888100624084,0.49900001287460327,0.49950000643730164,0.48774999380111694,0.4892500042915344,181512000,NVDA
2015-01-20,0.47978684306144714,0.5005000233650208,0.5052499771118164,0.49424999952316284,0.5024999976158142,140308000,NVDA
2015-01-21,0.4864969551563263,0.5074999928474426,0.5087500214576721,0.49424999952316284,0.49775001406669617,144780000,NVDA
2015-01-22,0.4948848485946655,0.5162500143051147,0.5177500247955322,0.503250002861023,0.5084999799728394,159712000,NVDA
2015-01-23,0.49632295966148376,0.5177500247955322,0.518750011920929,0.512499988079071,0.5167499780654907,120416000,NVDA
2015-01-26,0.49416589736938477,0.515500009059906,0.5180000066757202,0.5122500061988831,0.515500009059906,133240000,NVDA
2015-01-27,0.47044041752815247,0.4907500147819519,0.5080000162124634,0.4897499978542328,0.5074999928474426,357948000,NVDA
2015-01-28,0.46277135610580444,0.4827499985694885,0.4987500011920929,0.48249998688697815,0.49674999713897705,272728000,NVDA
2015-01-29,0.4740351736545563,0.4945000112056732,0.4972499907016754,0.4807499945163727,0.4830000102519989,235340000,NVDA
2015-01-30,0.46013522148132324,0.47999998927116394,0.49674999713897705,0.4792500138282776,0.4909999966621399,298200000,NVDA
2015-02-02,0.47020062804222107,0.49050000309944153,0.4925000071525574,0.47350001335144043,0.4830000102519989,259604000,NVDA
2015-02-03,0.48194369673728943,0.5027499794960022,0.503250002861023,0.49149999022483826,0.49399998784065247,183468000,NVDA
2015-02-04,0.48314201831817627,0.5040000081062317,0.5097500085830688,0.4997499883174896,0.5012500286102295,181516000,NVDA
2015-02-05,0.49105048179626465,0.5122500061988831,0.512499988079071,0.5040000081062317,0.5044999718666077,140448000,NVDA
2015-02-06,0.48889362812042236,0.5099999904632568,0.5177500247955322,0.5077499747276306,0.5117499828338623,210524000,NVDA
2015-02-09,0.4884142577648163,0.5095000267028809,0.5109999775886536,0.5037500262260437,0.5070000290870667,273944000,NVDA
2015-02-10,0.5020745992660522,0.5237500071525574,0.5239999890327454,0.5077499747276306,0.5099999904632568,226204000,NVDA
2015-02-11,0.49871960282325745,0.5202500224113464,0.5249999761581421,0.5167499780654907,0.5249999761581421,320832000,NVDA
2015-02-12,0.5344277024269104,0.5575000047683716,0.5625,0.546750009059906,0.550000011920929,676904000,NVDA
2015-02-13,0.5346675515174866,0.5577499866485596,0.5584999918937683,0.5477499961853027,0.5562499761581421,310084000,NVDA
2015-02-17,0.5363449454307556,0.559499979019165,0.562250018119812,0.5532500147819519,0.5567499995231628,203340000,NVDA
2015-02-18,0.5301141142845154,0.5529999732971191,0.5597500205039978,0.5519999861717224,0.5587499737739563,170948000,NVDA
2015-02-19,0.5315519571304321,0.5544999837875366,0.5609999895095825,0.5519999861717224,0.5600000023841858,169432000,NVDA
2015-02-20,0.5353865027427673,0.5584999918937683,0.5587499737739563,0.550000011920929,0.5540000200271606,157752000,NVDA
2015-02-23,0.5310727953910828,0.5540000200271606,0.5582500100135803,0.5512499809265137,0.5582500100135803,125008000,NVDA
2015-02-24,0.5367263555526733,0.5577499866485596,0.5577499866485596,0.5490000247955322,0.5540000200271606,149356000,NVDA
2015-02-25,0.5326364636421204,0.5534999966621399,0.5580000281333923,0.5509999990463257,0.5554999709129333,123820000,NVDA
2015-02-26,0.5340798497200012,0.5550000071525574,0.5582500100135803,0.5504999756813049,0.5540000200271606,152864000,NVDA
2015-02-27,0.5307119488716125,0.5515000224113464,0.5547500252723694,0.5494999885559082,0.5534999966621399,157492000,NVDA
2015-03-02,0.5437027812004089,0.5649999976158142,0.5680000185966492,0.5492500066757202,0.550000011920929,301512000,NVDA
2015-03-03,0.533598780632019,0.5544999837875366,0.5634999871253967,0.5527499914169312,0.5607500076293945,160344000,NVDA
2015-03-04,0.5396130084991455,0.5607500076293945,0.5619999766349792,0.5502499938011169,0.5525000095367432,226840000,NVDA
2015-03-05,0.5499579906463623,0.5715000033378601,0.5724999904632568,0.559249997138977,0.5607500076293945,323056000,NVDA
2015-03-06,0.5425001382827759,0.5637500286102295,0.5709999799728394,0.5632500052452087,0.5682500004768372,257392000,NVDA
2015-03-09,0.5439435243606567,0.5652499794960022,0.5695000290870667,0.562749981880188,0.5640000104904175,222388000,NVDA
2015-03-10,0.5533260703086853,0.574999988079071,0.5787500143051147,0.5667499899864197,0.5677499771118164,527212000,NVDA
2015-03-11,0.5504392385482788,0.5720000267028809,0.5824999809265137,0.5705000162124634,0.574999988079071,262120000,NVDA
2015-03-12,0.5453869104385376,0.5667499899864197,0.5707499980926514,0.5559999942779541,0.5665000081062317,406972000,NVDA
2015-03-13,0.5461089015007019,0.5674999952316284,0.5690000057220459,0.5562499761581421,0.5640000104904175,359288000,NVDA
2015-03-16,0.5526041984558105,0.5742499828338623,0.577750027179718,0.5682500004768372,0.5720000267028809,236956000,NVDA
2015-03-17,0.5593404173851013,0.581250011920929,0.5814999938011169,0.5690000057220459,0.5730000138282776,299900000,NVDA
2015-03-18,0.5501986145973206,0.5717499852180481,0.5842499732971191,0.5665000081062317,0.581250011920929,413844000,NVDA
2015-03-19,0.5586186647415161,0.5805000066757202,0.5824999809265137,0.5695000290870667,0.5737500190734863,310756000,NVDA
2015-03-20,0.5646331310272217,0.5867499709129333,0.5902500152587891,0.5797500014305115,0.5852500200271606,462084000,NVDA
2015-03-23,0.5463493466377258,0.5677499771118164,0.5767499804496765,0.5674999952316284,0.5692499876022339,426012000,NVDA
2015-03-24,0.5388916730880737,0.5600000023841858,0.5699999928474426,0.5575000047683716,0.5659999847412109,330480000,NVDA
2015-03-25,0.5061730742454529,0.5260000228881836,0.5597500205039978,0.5242499709129333,0.5597500205039978,542552000,NVDA
2015-03-26,0.5044892430305481,0.5242499709129333,0.5264999866485596,0.5115000009536743,0.515250027179718,311920000,NVDA
2015-03-27,0.5143526196479797,0.534500002861023,0.5364999771118164,0.518750011920929,0.5272499918937683,318288000,NVDA
2015-03-30,0.5165180563926697,0.5367500185966492,0.5394999980926514,0.5299999713897705,0.5370000004768372,253252000,NVDA
2015-03-31,0.5035268068313599,0.5232499837875366,0.5357499718666077,0.5227500200271606,0.5352500081062317,357276000,NVDA
2015-04-01,0.5054514408111572,0.5252500176429749,0.5270000100135803,0.5162500143051147,0.5252500176429749,330768000,NVDA
2015-04-02,0.5066540241241455,0.5264999866485596,0.5297499895095825,0.5220000147819519,0.528249979019165,192204000,NVDA
2015-04-06,0.5213292241096497,0.5417500138282776,0.5435000061988831,0.518750011920929,0.5242499709129333,515864000,NVDA
2015-04-07,0.5259003043174744,0.546500027179718,0.5525000095367432,0.5387499928474426,0.5417500138282776,413964000,NVDA
2015-04-08,0.5297494530677795,0.5504999756813049,0.5525000095367432,0.5417500138282776,0.546999990940094,366432000,NVDA
2015-04-09,0.5420188307762146,0.5632500052452087,0.5649999976158142,0.5460000038146973,0.5462499856948853,379432000,NVDA
2015-04-10,0.5475520491600037,0.5690000057220459,0.5692499876022339,0.5617499947547913,0.5637500286102295,258728000,NVDA
2015-04-13,0.5425001382827759,0.5637500286102295,0.5709999799728394,0.5612499713897705,0.5677499771118164,236724000,NVDA
2015-04-14,0.5379291772842407,0.5590000152587891,0.5637500286102295,0.5534999966621399,0.5615000128746033,220276000,NVDA
2015-04-15,0.544424831867218,0.565750002861023,0.5699999928474426,0.5577499866485596,0.5605000257492065,243560000,NVDA
2015-04-16,0.5410565733909607,0.562250018119812,0.5672500133514404,0.5582500100135803,0.5625,155284000,NVDA
2015-04-17,0.5340798497200012,0.5550000071525574,0.5605000257492065,0.5502499938011169,0.5504999756813049,293636000,NVDA
2015-04-20,0.5314337015151978,0.5522500276565552,0.5609999895095825,0.5512499809265137,0.5575000047683716,231624000,NVDA
2015-04-21,0.5307119488716125,0.5515000224113464,0.5590000152587891,0.5487499833106995,0.5590000152587891,230456000,NVDA
2015-04-22,0.5367263555526733,0.5577499866485596,0.5584999918937683,0.5462499856948853,0.5547500252723694,207420000,NVDA
2015-04-23,0.5345610976219177,0.5554999709129333,0.5607500076293945,0.5412499904632568,0.5475000143051147,259380000,NVDA
2015-04-24,0.5299901962280273,0.5507500171661377,0.5554999709129333,0.5444999933242798,0.5552499890327454,240960000,NVDA
2015-04-27,0.5340798497200012,0.5550000071525574,0.5647500157356262,0.5477499961853027,0.5525000095367432,248456000,NVDA
2015-04-28,0.5367263555526733,0.5577499866485596,0.5597500205039978,0.5487499833106995,0.5540000200271606,234484000,NVDA
2015-04-29,0.5326364636421204,0.5534999966621399,0.559249997138977,0.5512499809265137,0.5537499785423279,195156000,NVDA
2015-04-30,0.5340798497200012,0.5550000071525574,0.5577499866485596,0.5494999885559082,0.5507500171661377,218844000,NVDA
2015-05-01,0.5473116040229797,0.5687500238418579,0.5705000162124634,0.5569999814033508,0.559499979019165,256968000,NVDA
2015-05-04,0.5439435243606567,0.5652499794960022,0.5720000267028809,0.5634999871253967,0.5682500004768372,200720000,NVDA
2015-05-05,0.5299901962280273,0.5507500171661377,0.5640000104904175,0.5482500195503235,0.5632500052452087,292928000,NVDA
2015-05-06,0.5316742062568665,0.5525000095367432,0.5590000152587891,0.5452499985694885,0.5537499785423279,316484000,NVDA
